"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","POSIZPROF","Posizione professionale","REGIME_ORARIO","Tempo pieno/parziale","CARATT_OCC","Carattere occupazione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD","Nord-est","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",2.034,,
"ITD","Nord-est","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019","2019",0.97,,
"ITD","Nord-est","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",0.559,,
"ITD","Nord-est","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",0.938,,
"ITD","Nord-est","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",0.685,,
"ITD","Nord-est","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",1.698,,
"ITD","Nord-est","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020","2020",1.041,,
"ITD","Nord-est","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",0.533,,
"ITD","Nord-est","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",0.507,,
"ITD","Nord-est","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",1.997,,
"ITD","Nord-est","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",1.13,,
"ITD","Nord-est","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019","2019",3.27,,
"ITD","Nord-est","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",1.899,,
"ITD","Nord-est","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",3.259,,
"ITD","Nord-est","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",3.582,,
"ITD","Nord-est","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",4.338,,
"ITD","Nord-est","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020","2020",3.187,,
"ITD","Nord-est","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",2.31,,
"ITD","Nord-est","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",1.889,,
"ITD","Nord-est","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",5.385,,
"ITD","Nord-est","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",3.164,,
"ITE","Centro","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019","2019",2.227,,
"ITE","Centro","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",1.198,,
"ITE","Centro","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",2.756,,
"ITE","Centro","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",2.172,,
"ITE","Centro","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",2.784,,
"ITE","Centro","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020","2020",2.48,,
"ITE","Centro","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",2.897,,
"ITE","Centro","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",3.056,,
"ITE","Centro","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",2.155,,
"ITE","Centro","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",1.812,,
"ITE","Centro","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019","2019",2.361,,
"ITE","Centro","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",2.44,,
"ITE","Centro","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",3.934,,
"ITE","Centro","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",2.264,,
"ITE","Centro","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",0.809,,
"ITE","Centro","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020","2020",1.494,,
"ITE","Centro","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",0.984,,
"ITE","Centro","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",0.519,,
"ITE","Centro","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",1.702,,
"ITE","Centro","2","femmine","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",2.771,,
"ITE","Centro","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019","2019",4.589,,
"ITE","Centro","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",3.638,,
"ITE","Centro","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",6.689,,
"ITE","Centro","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",4.436,,
"ITE","Centro","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",3.593,,
"ITE","Centro","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020","2020",3.974,,
"ITE","Centro","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",3.881,,
"ITE","Centro","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",3.575,,
"ITE","Centro","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",3.857,,
"ITE","Centro","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",4.583,,
"ITFG","Mezzogiorno","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019","2019",5.398,,
"ITFG","Mezzogiorno","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",2.491,,
"ITFG","Mezzogiorno","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",7.428,,
"ITFG","Mezzogiorno","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",5.149,,
"ITFG","Mezzogiorno","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",6.524,,
"ITFG","Mezzogiorno","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020","2020",6.375,,
"ITFG","Mezzogiorno","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",6.454,,
"ITFG","Mezzogiorno","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",6.769,,
"ITFG","Mezzogiorno","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",7.324,,
"ITFG","Mezzogiorno","1","maschi","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",4.952,,
"ITFG","Mezzogiorno","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019","2019",7.787,,
"ITFG","Mezzogiorno","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",4.182,,
"ITFG","Mezzogiorno","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",8.882,,
"ITFG","Mezzogiorno","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",8.871,,
"ITFG","Mezzogiorno","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",9.212,,
"ITFG","Mezzogiorno","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020","2020",8.939,,
"ITFG","Mezzogiorno","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",9.227,,
"ITFG","Mezzogiorno","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",8.005,,
"ITFG","Mezzogiorno","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",11.849,,
"ITFG","Mezzogiorno","9","totale","Y_GE65","65 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",6.676,,
"IT","Italia","1","maschi","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",689.816,,
"IT","Italia","1","maschi","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",613.612,,
"IT","Italia","2","femmine","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",430.835,,
"IT","Italia","2","femmine","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",379.569,,
"IT","Italia","9","totale","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",1120.651,,
"IT","Italia","9","totale","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",993.181,,
"IT","Italia","1","maschi","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",183.413,,
"IT","Italia","1","maschi","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",148.451,,
"IT","Italia","2","femmine","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",288.214,,
"IT","Italia","2","femmine","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",243.415,,
"IT","Italia","9","totale","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",471.627,,
"IT","Italia","9","totale","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",391.867,,
"IT","Italia","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",873.23,,
"IT","Italia","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",780.796,,
"IT","Italia","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",875.868,,
"IT","Italia","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",883.971,,
"IT","Italia","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",952.284,,
"IT","Italia","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",762.064,,
"IT","Italia","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",712.157,,
"IT","Italia","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",790.764,,
"IT","Italia","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",803.36,,
"IT","Italia","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",741.973,,
"IT","Italia","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",719.048,,
"IT","Italia","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",718.484,,
"IT","Italia","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",714.473,,
"IT","Italia","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",718.983,,
"IT","Italia","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",724.254,,
"IT","Italia","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",622.984,,
"IT","Italia","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",541.886,,
"IT","Italia","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",685.425,,
"IT","Italia","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",615.046,,
"IT","Italia","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",649.581,,
"IT","Italia","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",1592.278,,
"IT","Italia","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",1499.28,,
"IT","Italia","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",1590.341,,
"IT","Italia","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",1602.955,,
"IT","Italia","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",1676.538,,
"IT","Italia","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",1385.048,,
"IT","Italia","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",1254.043,,
"IT","Italia","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",1476.189,,
"IT","Italia","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",1418.406,,
"IT","Italia","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",1391.554,,
"ITCD","Nord","1","maschi","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",333.754,,
"ITCD","Nord","1","maschi","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",308.415,,
"ITCD","Nord","2","femmine","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",248.255,,
"ITCD","Nord","2","femmine","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",218.134,,
"ITCD","Nord","1","maschi","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",75.633,,
"ITCD","Nord","1","maschi","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",61.378,,
"ITCD","Nord","2","femmine","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",147.675,,
"ITCD","Nord","2","femmine","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",126.831,,
"ITCD","Nord","9","totale","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",223.308,,
"ITCD","Nord","9","totale","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",188.209,,
"ITCD","Nord","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",409.387,,
"ITCD","Nord","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",369.794,,
"ITCD","Nord","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",395.93,,
"ITCD","Nord","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",344.965,,
"ITCD","Nord","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",805.317,,
"ITCD","Nord","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",785.641,,
"ITCD","Nord","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",796.216,,
"ITCD","Nord","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",836.63,,
"ITCD","Nord","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",802.78,,
"ITCD","Nord","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",714.758,,
"ITCD","Nord","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",638.816,,
"ITCD","Nord","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",801.073,,
"ITCD","Nord","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",695.918,,
"ITCD","Nord","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",723.227,,
"ITC","Nord-ovest","1","maschi","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",179.571,,
"ITC","Nord-ovest","1","maschi","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",163.5,,
"ITC","Nord-ovest","2","femmine","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",132.287,,
"ITC","Nord-ovest","2","femmine","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",116.925,,
"ITC","Nord-ovest","9","totale","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",311.858,,
"ITC","Nord-ovest","9","totale","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",280.425,,
"ITC","Nord-ovest","1","maschi","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",47.336,,
"ITC","Nord-ovest","1","maschi","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",34.706,,
"ITC","Nord-ovest","2","femmine","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",72.241,,
"ITC","Nord-ovest","2","femmine","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",64.821,,
"ITC","Nord-ovest","9","totale","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",119.576,,
"ITC","Nord-ovest","9","totale","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",99.527,,
"ITC","Nord-ovest","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",226.906,,
"ITC","Nord-ovest","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",198.206,,
"ITC","Nord-ovest","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",204.528,,
"ITC","Nord-ovest","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",181.746,,
"ITC","Nord-ovest","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",431.434,,
"ITC","Nord-ovest","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",419.698,,
"ITC","Nord-ovest","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",431.385,,
"ITC","Nord-ovest","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",447.929,,
"ITC","Nord-ovest","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",426.725,,
"ITC","Nord-ovest","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",379.952,,
"ITC","Nord-ovest","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",338.149,,
"ITC","Nord-ovest","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",427.178,,
"ITC","Nord-ovest","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",371.615,,
"ITC","Nord-ovest","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",382.866,,
"ITD","Nord-est","1","maschi","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",154.183,,
"ITD","Nord-est","1","maschi","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",144.915,,
"ITD","Nord-est","2","femmine","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",115.967,,
"ITD","Nord-est","2","femmine","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",101.209,,
"ITD","Nord-est","9","totale","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",270.151,,
"ITD","Nord-est","9","totale","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",246.124,,
"ITD","Nord-est","1","maschi","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",28.298,,
"ITD","Nord-est","1","maschi","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",26.672,,
"ITD","Nord-est","2","femmine","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",75.434,,
"ITD","Nord-est","2","femmine","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",62.01,,
"ITD","Nord-est","9","totale","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",103.732,,
"ITD","Nord-est","9","totale","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",88.682,,
"ITD","Nord-est","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",182.481,,
"ITD","Nord-est","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",171.587,,
"ITD","Nord-est","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",191.402,,
"ITD","Nord-est","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",163.219,,
"ITD","Nord-est","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",373.883,,
"ITD","Nord-est","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",365.943,,
"ITD","Nord-est","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",364.831,,
"ITD","Nord-est","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",388.7,,
"ITD","Nord-est","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",376.056,,
"ITD","Nord-est","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",334.806,,
"ITD","Nord-est","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",300.667,,
"ITD","Nord-est","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",373.895,,
"ITD","Nord-est","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",324.303,,
"ITD","Nord-est","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",340.361,,
"ITE","Centro","1","maschi","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",141.485,,
"ITE","Centro","1","maschi","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",127.992,,
"ITE","Centro","2","femmine","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",91.012,,
"ITE","Centro","2","femmine","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",77.613,,
"ITE","Centro","9","totale","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",232.497,,
"ITE","Centro","9","totale","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",205.604,,
"ITE","Centro","1","maschi","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",39.846,,
"ITE","Centro","1","maschi","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",32.382,,
"ITE","Centro","2","femmine","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",56.91,,
"ITE","Centro","2","femmine","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",47.607,,
"ITE","Centro","9","totale","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",96.756,,
"ITE","Centro","9","totale","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",79.989,,
"ITE","Centro","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",181.332,,
"ITE","Centro","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",160.374,,
